request_id,partner_id,oatmeal,cornflakes,coconut,sugar,delivery_date,customer_order_id,duration_sec,status,start_time,porder_id,status number
45827,84,0,1,1,1,9/28/2020,65827,120,final,9/24/2020 10:54,1007931,1
45828,196,1,0,1,1,9/28/2020,65828,120,final,9/24/2020 10:56,1007932,1
45831,134,1,0,1,1,9/28/2020,65831,120,final,9/24/2020 10:58,1007933,1
45832,83,1,0,1,1,9/28/2020,65832,120,final,9/24/2020 11:00,1007934,1
45840,151,1,1,0,1,9/28/2020,65840,120,final,9/24/2020 11:02,1007935,1
45843,153,0,1,1,1,9/28/2020,65843,120,final,9/24/2020 11:04,1007936,1
45852,186,0,1,1,1,9/28/2020,65852,120,final,9/24/2020 11:06,1007937,1
45855,125,1,0,1,1,9/28/2020,65855,120,final,9/24/2020 11:08,1007938,1
45856,38,1,0,1,1,9/28/2020,65856,120,final,9/24/2020 11:10,1007939,1
45858,38,0,1,1,1,9/28/2020,65858,120,final,9/24/2020 11:12,1007940,1
45862,70,1,1,0,1,9/28/2020,65862,120,final,9/24/2020 11:14,1007941,1
45863,149,0,1,1,1,9/28/2020,65863,120,final,9/24/2020 11:16,1007942,1
45869,133,0,1,1,1,9/28/2020,65869,120,final,9/24/2020 11:18,1007943,1
45877,129,1,0,1,1,9/28/2020,65877,120,final,9/24/2020 11:20,1007944,1
45878,82,1,1,0,1,9/28/2020,65878,120,final,9/24/2020 11:22,1007945,1
45918,85,0,1,1,1,9/28/2020,65918,120,final,9/24/2020 11:24,1007946,1
45920,57,1,0,1,1,9/28/2020,65920,120,final,9/24/2020 11:26,1007947,1
45720,152,1,1,1,1,9/28/2020,65720,120,final,9/24/2020 11:28,1007948,1
45733,9,1,1,1,1,9/28/2020,65733,120,final,9/24/2020 11:30,1007949,1
45767,26,1,1,1,1,9/28/2020,65767,120,final,9/24/2020 11:32,1007950,1
45815,65,1,1,1,1,9/28/2020,65815,120,final,9/24/2020 11:34,1007951,1
45817,24,1,1,1,1,9/28/2020,65817,120,final,9/24/2020 11:36,1007952,1
45818,115,1,1,1,1,9/28/2020,65818,120,final,9/24/2020 11:38,1007953,1
45836,47,1,1,1,1,9/28/2020,65836,120,final,9/24/2020 11:40,1007954,1
45850,127,1,1,1,1,9/28/2020,65850,120,final,9/24/2020 11:42,1007955,1
45859,149,1,1,1,1,9/28/2020,65859,120,final,9/24/2020 11:44,1007956,1
45896,77,1,1,1,1,9/28/2020,65896,120,final,9/24/2020 11:46,1007957,1
45853,107,0,1,0,0,9/28/2020,65853,120,final,9/25/2020 8:00,1007958,1
45872,81,0,1,0,0,9/28/2020,65872,120,final,9/25/2020 8:02,1007959,1
45880,200,0,1,0,0,9/28/2020,65880,120,final,9/25/2020 8:04,1007960,1
45908,50,1,0,0,0,9/28/2020,65908,120,final,9/25/2020 8:06,1007961,1
45916,175,1,0,0,0,9/28/2020,65916,120,final,9/25/2020 8:08,1007962,1
45924,89,1,0,0,0,9/28/2020,65924,120,final,9/25/2020 8:10,1007963,1
45927,118,0,1,0,0,9/28/2020,65927,120,final,9/25/2020 8:12,1007964,1
45935,27,0,1,0,0,9/28/2020,65935,120,final,9/25/2020 8:14,1007965,1
45936,34,1,0,0,0,9/29/2020,65936,120,final,9/25/2020 8:16,1007966,1
45938,193,1,0,0,0,9/29/2020,65938,120,final,9/25/2020 8:18,1007967,1
45942,70,0,1,0,0,9/29/2020,65942,120,final,9/25/2020 8:20,1007968,1
45944,53,0,1,0,0,9/29/2020,65944,120,final,9/25/2020 8:22,1007969,1
45959,134,0,1,0,0,9/29/2020,65959,120,final,9/25/2020 8:24,1007970,1
45964,186,1,0,0,0,9/29/2020,65964,120,final,9/25/2020 8:26,1007971,1
45974,179,0,1,0,0,9/29/2020,65974,120,final,9/25/2020 8:28,1007972,1
45977,72,0,1,0,0,9/29/2020,65977,120,final,9/25/2020 8:30,1007973,1
45979,198,1,0,0,0,9/29/2020,65979,120,final,9/25/2020 8:32,1007974,1
45990,72,0,1,0,0,9/29/2020,65990,120,final,9/25/2020 8:34,1007975,1
45992,22,1,0,0,0,9/29/2020,65992,120,final,9/25/2020 8:36,1007976,1
45841,80,1,0,0,1,9/28/2020,65841,120,final,9/25/2020 8:38,1007977,1
45851,91,0,1,0,1,9/28/2020,65851,120,final,9/25/2020 8:40,1007978,1
45857,81,0,1,0,1,9/28/2020,65857,120,final,9/25/2020 8:42,1007979,1
45861,82,0,1,0,1,9/28/2020,65861,120,final,9/25/2020 8:44,1007980,1
45864,104,1,1,0,0,9/28/2020,65864,120,final,9/25/2020 8:46,1007981,1
45866,84,0,1,0,1,9/28/2020,65866,120,final,9/25/2020 8:48,1007982,1
45873,47,1,0,1,0,9/28/2020,65873,120,final,9/25/2020 8:50,1007983,1
45874,58,1,0,1,0,9/28/2020,65874,120,final,9/25/2020 8:52,1007984,1
45882,90,1,0,1,0,9/28/2020,65882,120,final,9/25/2020 8:54,1007985,1
45888,6,0,1,1,0,9/28/2020,65888,120,final,9/25/2020 8:56,1007986,1
45895,93,0,1,1,0,9/28/2020,65895,120,final,9/25/2020 8:58,1007987,1
45899,137,0,1,1,0,9/28/2020,65899,120,final,9/25/2020 9:00,1007988,1
45901,74,0,1,0,1,9/28/2020,65901,120,final,9/25/2020 9:02,1007989,1
45903,143,1,1,0,0,9/28/2020,65903,120,final,9/25/2020 9:04,1007990,1
45904,106,0,1,0,1,9/28/2020,65904,120,final,9/25/2020 9:06,1007991,1
45905,21,0,1,0,1,9/28/2020,65905,120,final,9/25/2020 9:08,1007992,1
45906,193,0,1,1,0,9/28/2020,65906,120,final,9/25/2020 9:10,1007993,1
45907,148,0,1,1,0,9/28/2020,65907,120,final,9/25/2020 9:12,1007994,1
45909,65,1,0,0,1,9/28/2020,65909,120,final,9/25/2020 9:14,1007995,1
45915,180,0,1,0,1,9/28/2020,65915,120,final,9/25/2020 9:16,1007996,1
45919,173,1,0,0,1,9/28/2020,65919,120,final,9/25/2020 9:18,1007997,1
45921,123,0,1,1,0,9/28/2020,65921,120,final,9/25/2020 9:20,1007998,1
45922,84,0,1,0,1,9/28/2020,65922,120,final,9/25/2020 9:22,1007999,1
45925,39,1,1,0,0,9/28/2020,65925,120,final,9/25/2020 9:24,1008000,1
45926,152,0,1,0,1,9/28/2020,65926,120,final,9/25/2020 9:26,1008001,1
45929,107,0,1,1,0,9/28/2020,65929,120,final,9/25/2020 9:28,1008002,1
45930,177,1,0,0,1,9/28/2020,65930,120,final,9/25/2020 9:30,1008003,1
45931,136,1,0,1,0,9/28/2020,65931,120,final,9/25/2020 9:32,1008004,1
45932,147,1,1,0,0,9/28/2020,65932,120,final,9/25/2020 9:34,1008005,1
45934,110,1,1,0,0,9/28/2020,65934,120,final,9/25/2020 9:36,1008006,1
45937,182,1,0,0,1,9/29/2020,65937,120,final,9/25/2020 9:38,1008007,1
45939,75,0,1,1,0,9/29/2020,65939,120,final,9/25/2020 9:40,1008008,1
45940,90,0,1,1,0,9/29/2020,65940,120,final,9/25/2020 9:42,1008009,1
45941,132,1,1,0,0,9/29/2020,65941,120,final,9/25/2020 9:44,1008010,1
45946,36,1,0,0,1,9/29/2020,65946,120,final,9/25/2020 9:46,1008011,1
45947,84,0,1,1,0,9/29/2020,65947,120,final,9/25/2020 9:48,1008012,1
45948,15,1,0,0,1,9/29/2020,65948,120,final,9/25/2020 9:50,1008013,1
45954,20,0,1,1,0,9/29/2020,65954,120,final,9/25/2020 9:52,1008014,1
45955,144,1,0,1,0,9/29/2020,65955,120,final,9/25/2020 9:54,1008015,1
45956,165,1,0,1,0,9/29/2020,65956,120,final,9/25/2020 9:56,1008016,1
45957,52,0,1,1,0,9/29/2020,65957,120,final,9/25/2020 9:58,1008017,1
45960,132,1,0,1,0,9/29/2020,65960,120,final,9/25/2020 10:00,1008018,1
45961,14,0,1,1,0,9/29/2020,65961,120,final,9/25/2020 10:02,1008019,1
45962,115,1,1,0,0,9/29/2020,65962,120,final,9/25/2020 10:04,1008020,1
45966,18,1,0,0,1,9/29/2020,65966,120,final,9/25/2020 10:06,1008021,1
45967,28,0,1,0,1,9/29/2020,65967,120,final,9/25/2020 10:08,1008022,1
45975,96,0,1,0,1,9/29/2020,65975,120,final,9/25/2020 10:10,1008023,1
45976,1,1,0,1,0,9/29/2020,65976,120,final,9/25/2020 10:12,1008024,1
45980,181,0,1,1,0,9/29/2020,65980,120,final,9/25/2020 10:14,1008025,1
45982,34,0,1,1,0,9/29/2020,65982,120,final,9/25/2020 10:16,1008026,1
45984,81,0,1,1,0,9/29/2020,65984,120,final,9/25/2020 10:18,1008027,1
45985,85,1,0,0,1,9/29/2020,65985,120,final,9/25/2020 10:20,1008028,1
45988,102,0,1,0,1,9/29/2020,65988,120,final,9/25/2020 10:22,1008029,1
45993,133,0,1,1,0,9/29/2020,65993,120,final,9/25/2020 10:24,1008030,1
46000,194,0,1,0,1,9/29/2020,66000,120,final,9/25/2020 10:26,1008031,1
46007,155,1,0,0,1,9/29/2020,66007,120,final,9/25/2020 10:28,1008032,1
46030,173,0,1,0,1,9/29/2020,66030,120,final,9/25/2020 10:30,1008033,1
45848,179,0,1,1,1,9/28/2020,65848,120,final,9/25/2020 10:32,1008034,1
45854,166,1,1,1,0,9/28/2020,65854,120,final,9/25/2020 10:34,1008035,1
45867,72,1,1,0,1,9/28/2020,65867,120,final,9/25/2020 10:36,1008036,1
45868,27,1,1,1,0,9/28/2020,65868,120,final,9/25/2020 10:38,1008037,1
45876,197,0,1,1,1,9/28/2020,65876,120,final,9/25/2020 10:40,1008038,1
45879,95,1,1,1,0,9/28/2020,65879,120,final,9/25/2020 10:42,1008039,1
45881,50,1,1,0,1,9/28/2020,65881,120,final,9/25/2020 10:44,1008040,1
45886,34,0,1,1,1,9/28/2020,65886,120,final,9/25/2020 10:46,1008041,1
45889,158,0,1,1,1,9/28/2020,65889,120,final,9/25/2020 10:48,1008042,1
45891,81,1,0,1,1,9/28/2020,65891,120,final,9/25/2020 10:50,1008043,1
45893,11,1,1,0,1,9/28/2020,65893,120,final,9/25/2020 10:52,1008044,1
45897,165,1,1,1,0,9/28/2020,65897,120,final,9/25/2020 10:54,1008045,1
45902,5,0,1,1,1,9/28/2020,65902,120,final,9/25/2020 10:56,1008046,1
45910,194,1,0,1,1,9/28/2020,65910,120,final,9/25/2020 10:58,1008047,1
45911,12,0,1,1,1,9/28/2020,65911,120,final,9/25/2020 11:00,1008048,1
45912,54,0,1,1,1,9/28/2020,65912,120,final,9/25/2020 11:02,1008049,1
45913,8,0,1,1,1,9/28/2020,65913,120,final,9/25/2020 11:04,1008050,1
45917,82,0,1,1,1,9/28/2020,65917,120,final,9/25/2020 11:06,1008051,1
45923,120,0,1,1,1,9/28/2020,65923,120,final,9/25/2020 11:08,1008052,1
45928,116,0,1,1,1,9/28/2020,65928,120,final,9/25/2020 11:10,1008053,1
45933,147,1,0,1,1,9/28/2020,65933,120,final,9/25/2020 11:12,1008054,1
45943,67,0,1,1,1,9/29/2020,65943,120,final,9/25/2020 11:14,1008055,1
45945,153,0,1,1,1,9/29/2020,65945,120,final,9/25/2020 11:16,1008056,1
45949,76,0,1,1,1,9/29/2020,65949,120,final,9/25/2020 11:18,1008057,1
45950,188,1,1,1,0,9/29/2020,65950,120,final,9/25/2020 11:20,1008058,1
45951,183,1,1,0,1,9/29/2020,65951,120,final,9/25/2020 11:22,1008059,1
45963,17,0,1,1,1,9/29/2020,65963,120,final,9/25/2020 11:24,1008060,1
45965,51,0,1,1,1,9/29/2020,65965,120,final,9/25/2020 11:26,1008061,1
45968,28,0,1,1,1,9/29/2020,65968,120,final,9/25/2020 11:28,1008062,1
45971,131,1,1,1,0,9/29/2020,65971,120,final,9/25/2020 11:30,1008063,1
45973,118,1,0,1,1,9/29/2020,65973,120,final,9/25/2020 11:32,1008064,1
45983,188,1,0,1,1,9/29/2020,65983,120,final,9/25/2020 11:34,1008065,1
45987,105,1,0,1,1,9/29/2020,65987,120,final,9/25/2020 11:36,1008066,1
45994,33,1,1,0,1,9/29/2020,65994,120,final,9/25/2020 11:38,1008067,1
45996,137,1,1,0,1,9/29/2020,65996,120,final,9/25/2020 11:40,1008068,1
46002,20,1,1,0,1,9/29/2020,66002,120,final,9/25/2020 11:42,1008069,1
46005,127,0,1,1,1,9/29/2020,66005,120,final,9/25/2020 11:44,1008070,1
46011,64,1,1,1,0,9/29/2020,66011,120,final,9/25/2020 11:46,1008071,1
46012,88,1,1,0,1,9/29/2020,66012,120,final,9/25/2020 11:48,1008072,1
46018,196,1,1,0,1,9/29/2020,66018,120,final,9/25/2020 11:50,1008073,1
45870,187,1,1,1,1,9/28/2020,65870,120,final,9/25/2020 11:52,1008074,1
45914,122,1,1,1,1,9/28/2020,65914,120,final,9/25/2020 11:54,1008075,1
46003,123,1,1,1,1,9/29/2020,66003,120,final,9/25/2020 11:56,1008076,1
45986,5,0,1,0,0,9/29/2020,65986,120,final,9/28/2020 8:00,1008077,1
46008,81,0,1,0,0,9/29/2020,66008,120,final,9/28/2020 8:02,1008078,1
46014,89,1,0,0,0,9/29/2020,66014,120,final,9/28/2020 8:04,1008079,1
46021,8,0,1,0,0,9/29/2020,66021,120,final,9/28/2020 8:06,1008080,1
46024,199,1,0,0,0,9/29/2020,66024,120,final,9/28/2020 8:08,1008081,1
46046,1,1,0,0,0,9/29/2020,66046,120,final,9/28/2020 8:10,1008082,1
46052,144,0,1,0,0,9/29/2020,66052,120,final,9/28/2020 8:12,1008083,1
46053,173,1,0,0,0,9/30/2020,66053,120,final,9/28/2020 8:14,1008084,1
46060,78,1,0,0,0,9/30/2020,66060,120,final,9/28/2020 8:16,1008085,1
46063,180,0,1,0,0,9/30/2020,66063,120,final,9/28/2020 8:18,1008086,1
46075,185,1,0,0,0,9/30/2020,66075,120,final,9/28/2020 8:20,1008087,1
46078,197,0,1,0,0,9/30/2020,66078,120,final,9/28/2020 8:22,1008088,1
46090,184,0,1,0,0,9/30/2020,66090,120,final,9/28/2020 8:24,1008089,1
46099,93,1,0,0,0,9/30/2020,66099,120,final,9/28/2020 8:26,1008090,1
46100,157,1,0,0,0,9/30/2020,66100,120,final,9/28/2020 8:28,1008091,1
46104,132,0,1,0,0,9/30/2020,66104,120,final,9/28/2020 8:30,1008092,1
46121,139,0,1,0,0,9/30/2020,66121,120,final,9/28/2020 8:32,1008093,1
46122,88,0,1,0,0,9/30/2020,66122,120,final,9/28/2020 8:34,1008094,1
46136,7,0,1,0,0,9/30/2020,66136,120,final,9/28/2020 8:36,1008095,1
45958,3,0,1,0,1,9/29/2020,65958,120,final,9/28/2020 8:38,1008096,1
45970,55,0,1,0,1,9/29/2020,65970,120,final,9/28/2020 8:40,1008097,1
45989,155,1,0,1,0,9/29/2020,65989,120,final,9/28/2020 8:42,1008098,1
45995,193,1,1,0,0,9/29/2020,65995,120,final,9/28/2020 8:44,1008099,1
45997,57,0,1,1,0,9/29/2020,65997,120,final,9/28/2020 8:46,1008100,1
46001,47,1,1,0,0,9/29/2020,66001,120,final,9/28/2020 8:48,1008101,1
46004,123,1,0,0,1,9/29/2020,66004,120,final,9/28/2020 8:50,1008102,1
46006,199,0,1,0,1,9/29/2020,66006,120,final,9/28/2020 8:52,1008103,1
46009,135,0,1,0,1,9/29/2020,66009,120,final,9/28/2020 8:54,1008104,1
46010,19,1,1,0,0,9/29/2020,66010,120,final,9/28/2020 8:56,1008105,1
46015,98,0,1,0,1,9/29/2020,66015,120,final,9/28/2020 8:58,1008106,1
46016,155,1,0,1,0,9/29/2020,66016,120,final,9/28/2020 9:00,1008107,1
46019,149,1,0,1,0,9/29/2020,66019,120,final,9/28/2020 9:02,1008108,1
46020,31,1,0,0,1,9/29/2020,66020,120,final,9/28/2020 9:04,1008109,1
46023,112,0,1,1,0,9/29/2020,66023,120,final,9/28/2020 9:06,1008110,1
46026,177,0,1,1,0,9/29/2020,66026,120,final,9/28/2020 9:08,1008111,1
46027,126,0,1,1,0,9/29/2020,66027,120,final,9/28/2020 9:10,1008112,1
46031,59,0,1,0,1,9/29/2020,66031,120,final,9/28/2020 9:12,1008113,1
46032,55,0,1,0,1,9/29/2020,66032,120,final,9/28/2020 9:14,1008114,1
46033,122,0,1,1,0,9/29/2020,66033,120,final,9/28/2020 9:16,1008115,1
46035,7,1,0,0,1,9/29/2020,66035,120,final,9/28/2020 9:18,1008116,1
46038,27,0,1,0,1,9/29/2020,66038,120,final,9/28/2020 9:20,1008117,1
46039,34,1,0,0,1,9/29/2020,66039,120,final,9/28/2020 9:22,1008118,1
46040,17,1,0,0,1,9/29/2020,66040,120,final,9/28/2020 9:24,1008119,1
46041,115,0,1,1,0,9/29/2020,66041,120,final,9/28/2020 9:26,1008120,1
46042,53,1,0,1,0,9/29/2020,66042,120,final,9/28/2020 9:28,1008121,1
46043,32,0,1,1,0,9/29/2020,66043,120,final,9/28/2020 9:30,1008122,1
46044,86,1,1,0,0,9/29/2020,66044,120,final,9/28/2020 9:32,1008123,1
46045,143,1,1,0,0,9/29/2020,66045,120,final,9/28/2020 9:34,1008124,1
46048,168,0,1,0,1,9/29/2020,66048,120,final,9/28/2020 9:36,1008125,1
46049,150,0,1,0,1,9/29/2020,66049,120,final,9/28/2020 9:38,1008126,1
46050,42,0,1,0,1,9/29/2020,66050,120,final,9/28/2020 9:40,1008127,1
46055,167,1,0,1,0,9/30/2020,66055,120,final,9/28/2020 9:42,1008128,1
46057,166,1,1,0,0,9/30/2020,66057,120,final,9/28/2020 9:44,1008129,1
46058,142,0,1,0,1,9/30/2020,66058,120,final,9/28/2020 9:46,1008130,1
46059,75,0,1,0,1,9/30/2020,66059,120,final,9/28/2020 9:48,1008131,1
46061,196,0,1,0,1,9/30/2020,66061,120,final,9/28/2020 9:50,1008132,1
46066,27,1,0,0,1,9/30/2020,66066,120,final,9/28/2020 9:52,1008133,1
46067,88,0,1,0,1,9/30/2020,66067,120,final,9/28/2020 9:54,1008134,1
46071,1,1,1,0,0,9/30/2020,66071,120,final,9/28/2020 9:56,1008135,1
46072,10,0,1,1,0,9/30/2020,66072,120,final,9/28/2020 9:58,1008136,1
46073,172,1,0,0,1,9/30/2020,66073,120,final,9/28/2020 10:00,1008137,1
46082,98,0,1,1,0,9/30/2020,66082,120,final,9/28/2020 10:02,1008138,1
46092,140,0,1,0,1,9/30/2020,66092,120,final,9/28/2020 10:04,1008139,1
46096,138,0,1,0,1,9/30/2020,66096,120,final,9/28/2020 10:06,1008140,1
46101,140,0,1,0,1,9/30/2020,66101,120,final,9/28/2020 10:08,1008141,1
46105,158,0,1,1,0,9/30/2020,66105,120,final,9/28/2020 10:10,1008142,1
46107,65,1,1,0,0,9/30/2020,66107,120,final,9/28/2020 10:12,1008143,1
46114,52,0,1,1,0,9/30/2020,66114,120,final,9/28/2020 10:14,1008144,1
46123,29,1,0,1,0,9/30/2020,66123,120,final,9/28/2020 10:16,1008145,1
46124,111,0,1,1,0,9/30/2020,66124,120,final,9/28/2020 10:18,1008146,1
46128,163,0,1,1,0,9/30/2020,66128,120,final,9/28/2020 10:20,1008147,1
46138,2,1,0,1,0,9/30/2020,66138,120,final,9/28/2020 10:22,1008148,1
46144,118,0,1,0,1,9/30/2020,66144,120,final,9/28/2020 10:24,1008149,1
46146,38,1,0,1,0,9/30/2020,66146,120,final,9/28/2020 10:26,1008150,1
45952,111,1,1,1,0,9/29/2020,65952,120,final,9/28/2020 10:28,1008151,1
45953,166,1,1,0,1,9/29/2020,65953,120,final,9/28/2020 10:30,1008152,1
45969,45,0,1,1,1,9/29/2020,65969,120,final,9/28/2020 10:32,1008153,1
45981,65,0,1,1,1,9/29/2020,65981,120,final,9/28/2020 10:34,1008154,1
45991,186,1,0,1,1,9/29/2020,65991,120,final,9/28/2020 10:36,1008155,1
45998,89,1,1,1,0,9/29/2020,65998,120,final,9/28/2020 10:38,1008156,1
45999,129,1,1,1,0,9/29/2020,65999,120,final,9/28/2020 10:40,1008157,1
46013,121,0,1,1,1,9/29/2020,66013,120,final,9/28/2020 10:42,1008158,1
46017,103,0,1,1,1,9/29/2020,66017,120,final,9/28/2020 10:44,1008159,1
46022,134,0,1,1,1,9/29/2020,66022,120,final,9/28/2020 10:46,1008160,1
46025,183,0,1,1,1,9/29/2020,66025,120,final,9/28/2020 10:48,1008161,1
46028,8,1,1,1,0,9/29/2020,66028,120,final,9/28/2020 10:50,1008162,1
46029,102,0,1,1,1,9/29/2020,66029,120,final,9/28/2020 10:52,1008163,1
46036,146,0,1,1,1,9/29/2020,66036,120,final,9/28/2020 10:54,1008164,1
46037,76,0,1,1,1,9/29/2020,66037,120,final,9/28/2020 10:56,1008165,1
46047,20,1,1,0,1,9/29/2020,66047,120,final,9/28/2020 10:58,1008166,1
46051,138,0,1,1,1,9/29/2020,66051,120,final,9/28/2020 11:00,1008167,1
46054,184,1,1,1,0,9/30/2020,66054,120,final,9/28/2020 11:02,1008168,1
46056,138,0,1,1,1,9/30/2020,66056,120,final,9/28/2020 11:04,1008169,1
46062,184,1,0,1,1,9/30/2020,66062,120,final,9/28/2020 11:06,1008170,1
46064,32,1,1,0,1,9/30/2020,66064,120,final,9/28/2020 11:08,1008171,1
46068,99,1,1,1,0,9/30/2020,66068,120,final,9/28/2020 11:10,1008172,1
46070,117,1,0,1,1,9/30/2020,66070,120,final,9/28/2020 11:12,1008173,1
46076,186,1,1,1,0,9/30/2020,66076,120,final,9/28/2020 11:14,1008174,1
46083,133,0,1,1,1,9/30/2020,66083,120,final,9/28/2020 11:16,1008175,1
46086,182,1,0,1,1,9/30/2020,66086,120,final,9/28/2020 11:18,1008176,1
46088,184,1,1,1,0,9/30/2020,66088,120,final,9/28/2020 11:20,1008177,1
46091,150,1,0,1,1,9/30/2020,66091,120,final,9/28/2020 11:22,1008178,1
46095,23,0,1,1,1,9/30/2020,66095,120,final,9/28/2020 11:24,1008179,1
46097,134,1,1,1,0,9/30/2020,66097,120,final,9/28/2020 11:26,1008180,1
46098,132,0,1,1,1,9/30/2020,66098,120,final,9/28/2020 11:28,1008181,1
46112,184,0,1,1,1,9/30/2020,66112,120,final,9/28/2020 11:30,1008182,1
46133,182,1,1,1,0,9/30/2020,66133,120,final,9/28/2020 11:32,1008183,1
46135,54,1,1,1,0,9/30/2020,66135,120,final,9/28/2020 11:34,1008184,1
46153,181,0,1,1,1,9/30/2020,66153,120,final,9/28/2020 11:36,1008185,1
46157,88,1,1,1,0,9/30/2020,66157,120,final,9/28/2020 11:38,1008186,1
45972,11,1,1,1,1,9/29/2020,65972,120,final,9/28/2020 11:40,1008187,1
45978,123,1,1,1,1,9/29/2020,65978,120,final,9/28/2020 11:42,1008188,1
46034,125,1,1,1,1,9/29/2020,66034,120,final,9/28/2020 11:44,1008189,1
46065,168,1,1,1,1,9/30/2020,66065,120,final,9/28/2020 11:46,1008190,1
46079,25,1,1,1,1,9/30/2020,66079,120,final,9/28/2020 11:48,1008191,1
46119,89,1,1,1,1,9/30/2020,66119,120,final,9/28/2020 11:50,1008192,1
46074,64,0,1,0,0,9/30/2020,66074,120,final,9/29/2020 8:00,1008193,1
46080,170,0,1,0,0,9/30/2020,66080,120,final,9/29/2020 8:02,1008194,1
46093,168,0,1,0,0,9/30/2020,66093,120,final,9/29/2020 8:04,1008195,1
46102,175,0,1,0,0,9/30/2020,66102,120,final,9/29/2020 8:06,1008196,1
46110,160,0,1,0,0,9/30/2020,66110,120,final,9/29/2020 8:08,1008197,1
46127,30,1,0,0,0,9/30/2020,66127,120,final,9/29/2020 8:10,1008198,1
46139,198,0,1,0,0,9/30/2020,66139,120,final,9/29/2020 8:12,1008199,1
46142,193,0,1,0,0,9/30/2020,66142,120,final,9/29/2020 8:14,1008200,1
46143,130,1,0,0,0,9/30/2020,66143,120,final,9/29/2020 8:16,1008201,1
46155,150,0,1,0,0,9/30/2020,66155,120,final,9/29/2020 8:18,1008202,1
46158,37,0,1,0,0,9/30/2020,66158,120,final,9/29/2020 8:20,1008203,1
46161,191,1,0,0,0,9/30/2020,66161,120,final,9/29/2020 8:22,1008204,1
46173,68,0,1,0,0,10/1/2020,66173,120,final,9/29/2020 8:24,1008205,1
46183,9,0,1,0,0,10/1/2020,66183,120,final,9/29/2020 8:26,1008206,1
46185,103,0,1,0,0,10/1/2020,66185,120,final,9/29/2020 8:28,1008207,1
46211,54,0,1,0,0,10/1/2020,66211,120,final,9/29/2020 8:30,1008208,1
46216,164,0,1,0,0,10/1/2020,66216,120,final,9/29/2020 8:32,1008209,1
46219,66,0,1,0,0,10/1/2020,66219,120,final,9/29/2020 8:34,1008210,1
46228,36,1,0,0,0,10/1/2020,66228,120,final,9/29/2020 8:36,1008211,1
46231,53,0,1,0,0,10/1/2020,66231,120,final,9/29/2020 8:38,1008212,1
46233,14,0,1,0,0,10/1/2020,66233,120,final,9/29/2020 8:40,1008213,1
46242,163,1,0,0,0,10/1/2020,66242,120,final,9/29/2020 8:42,1008214,1
46245,15,0,1,0,0,10/1/2020,66245,120,final,9/29/2020 8:44,1008215,1
46246,109,1,0,0,0,10/1/2020,66246,120,final,9/29/2020 8:46,1008216,1
46249,41,0,1,0,0,10/1/2020,66249,120,final,9/29/2020 8:48,1008217,1
46259,130,0,1,0,0,10/1/2020,66259,120,final,9/29/2020 8:50,1008218,1
46069,102,1,1,0,0,9/30/2020,66069,120,final,9/29/2020 8:52,1008219,1
46081,30,0,1,0,1,9/30/2020,66081,120,final,9/29/2020 8:54,1008220,1
46087,165,0,1,1,0,9/30/2020,66087,120,final,9/29/2020 8:56,1008221,1
46108,101,0,1,0,1,9/30/2020,66108,120,final,9/29/2020 8:58,1008222,1
46115,15,0,1,1,0,9/30/2020,66115,120,final,9/29/2020 9:00,1008223,1
46116,128,1,0,0,1,9/30/2020,66116,120,final,9/29/2020 9:02,1008224,1
46125,37,0,1,1,0,9/30/2020,66125,120,final,9/29/2020 9:04,1008225,1
46130,127,0,1,1,0,9/30/2020,66130,120,final,9/29/2020 9:06,1008226,1
46131,51,0,1,1,0,9/30/2020,66131,120,final,9/29/2020 9:08,1008227,1
46132,1,1,1,0,0,9/30/2020,66132,120,final,9/29/2020 9:10,1008228,1
46140,73,1,0,1,0,9/30/2020,66140,120,final,9/29/2020 9:12,1008229,1
46148,195,0,1,0,1,9/30/2020,66148,120,final,9/29/2020 9:14,1008230,1
46150,174,0,1,1,0,9/30/2020,66150,120,final,9/29/2020 9:16,1008231,1
46151,82,1,1,0,0,9/30/2020,66151,120,final,9/29/2020 9:18,1008232,1
46154,71,1,0,1,0,9/30/2020,66154,120,final,9/29/2020 9:20,1008233,1
46156,103,1,0,0,1,9/30/2020,66156,120,final,9/29/2020 9:22,1008234,1
46159,189,0,1,1,0,9/30/2020,66159,120,final,9/29/2020 9:24,1008235,1
46162,97,0,1,1,0,9/30/2020,66162,120,final,9/29/2020 9:26,1008236,1
46164,54,0,1,0,1,10/1/2020,66164,120,final,9/29/2020 9:28,1008237,1
46165,135,0,1,0,1,10/1/2020,66165,120,final,9/29/2020 9:30,1008238,1
46166,123,1,1,0,0,10/1/2020,66166,120,final,9/29/2020 9:32,1008239,1
46169,19,0,1,1,0,10/1/2020,66169,120,final,9/29/2020 9:34,1008240,1
46170,149,0,1,0,1,10/1/2020,66170,120,final,9/29/2020 9:36,1008241,1
46171,138,0,1,0,1,10/1/2020,66171,120,final,9/29/2020 9:38,1008242,1
46174,40,1,0,1,0,10/1/2020,66174,120,final,9/29/2020 9:40,1008243,1
46175,156,0,1,1,0,10/1/2020,66175,120,final,9/29/2020 9:42,1008244,1
46177,1,0,1,1,0,10/1/2020,66177,120,final,9/29/2020 9:44,1008245,1
46179,9,0,1,1,0,10/1/2020,66179,120,final,9/29/2020 9:46,1008246,1
